sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
ORD039697,CAT37,12520,20203065,20208110,20204122,4936.14,9,86.65
ORD039698,CAT16,918,20222391,20233080,20221708,481.27,3,264.4
ORD039699,CAT06,11897,20227633,20228861,20238164,248.95,6,354.93
ORD039700,CAT02,17964,20223511,20216814,20233150,736.15,13,333.64
ORD039701,CAT14,1566,20223916,20235561,20229840,1773.08,19,419.16
ORD039702,CAT33,17414,20210989,20207189,20215757,2318.53,15,356.16
ORD039703,CAT06,10322,20221332,20208484,20204071,4285.14,18,397.64
ORD039704,CAT07,11713,20218968,20219634,20230124,3738.77,14,466.83
ORD039705,CAT12,7937,20227654,20206930,20210715,4099.71,4,41.64
ORD039706,CAT20,9261,20224033,20224420,20227924,450.13,12,360.0
ORD039707,CAT14,8801,20204031,20216010,20224346,4579.2,13,470.99
ORD039708,CAT25,8423,20215986,20223774,20231126,375.35,14,169.43
ORD039709,CAT17,4808,20203473,20212164,20237535,1961.63,8,171.36
ORD039710,CAT03,8482,20213875,20214045,20231122,2868.21,4,315.06
ORD039711,CAT01,131,20229574,20200797,20223469,117.66,4,463.8
ORD039712,CAT22,6405,20221668,20221429,20217026,1602.65,11,257.49
ORD039713,CAT07,9720,20231094,20238273,20229952,3879.73,2,251.72
ORD039714,CAT01,12321,20230324,20226195,20233562,3395.52,5,495.91
ORD039715,CAT35,4511,20226834,20239734,20207095,2213.7,2,292.64
ORD039716,CAT14,6594,20229131,20238240,20213949,3454.78,1,227.41
ORD039717,CAT08,8961,20210575,20202560,20217283,3401.78,8,256.55
ORD039718,CAT15,7770,20224861,20237611,20231807,3168.57,8,132.05
ORD039719,CAT31,14184,20225611,20207600,20215244,2200.19,1,51.42
ORD039720,CAT22,12316,20221051,20204310,20218033,3646.19,16,249.21
ORD039721,CAT06,8500,20212258,20236986,20237138,2025.07,6,113.17
ORD039722,CAT21,6113,20204355,20224075,20221484,473.59,1,113.88
ORD039723,CAT19,939,20221905,20220112,20234403,1447.74,11,438.7
ORD039724,CAT28,16120,20219086,20222668,20209377,3840.94,2,287.92
ORD039725,CAT15,10276,20227922,20225000,20212696,3588.15,3,248.03
ORD039726,CAT13,16535,20213207,20202801,20227800,2812.63,18,42.47
ORD039727,CAT05,15571,20204030,20214126,20236630,880.73,13,275.55
ORD039728,CAT22,17106,20225504,20209813,20222150,4471.03,9,456.53
ORD039729,CAT02,138,20210949,20225188,20234371,1395.59,8,352.0
ORD039730,CAT07,6559,20211232,20225358,20239511,2744.64,9,218.09
ORD039731,CAT19,16606,20218391,20224938,20220806,1592.14,13,54.42
ORD039732,CAT26,8602,20230921,20218314,20222288,443.13,14,487.9
ORD039733,CAT02,6113,20231002,20232694,20239689,2747.02,4,388.02
ORD039734,CAT26,1131,20220088,20214853,20230891,4638.07,17,104.37
ORD039735,CAT21,13653,20209509,20213882,20208701,4564.2,10,410.82
ORD039736,CAT28,17189,20230342,20215935,20226327,1125.17,11,101.73
ORD039737,CAT17,14206,20224263,20225127,20229274,1649.25,10,110.99
ORD039738,CAT07,13857,20204630,20239795,20227214,532.23,3,453.03
ORD039739,CAT16,7094,20209327,20218820,20222047,3277.05,6,378.6
ORD039740,CAT12,299,20218833,20206089,20238101,3560.04,16,27.29
ORD039741,CAT13,15516,20210740,20225504,20224016,621.59,7,37.42
ORD039742,CAT30,13388,20218383,20235649,20238351,314.23,1,156.97
ORD039743,CAT06,3124,20227347,20226160,20218363,4325.56,13,210.55
ORD039744,CAT09,6981,20209591,20233584,20215657,3109.2,8,96.01
ORD039745,CAT16,3033,20207312,20225423,20219465,967.74,13,185.57
ORD039746,CAT19,6968,20213026,20210772,20200382,154.15,8,132.34
ORD039747,CAT30,4901,20216741,20212768,20235551,795.17,10,228.57
ORD039748,CAT17,12954,20221836,20225417,20236444,4767.16,5,66.67
ORD039749,CAT21,8014,20205656,20226542,20227766,3750.94,12,386.39
ORD039750,CAT21,14290,20225977,20200844,20220431,642.44,9,123.66
ORD039751,CAT15,369,20208869,20204794,20228903,4528.09,3,306.81
ORD039752,CAT04,3159,20201081,20239678,20225210,542.27,7,301.68
ORD039753,CAT35,9752,20227177,20224106,20236590,2301.43,11,492.2
ORD039754,CAT17,4903,20226635,20202797,20205907,154.56,4,157.11
ORD039755,CAT16,16996,20214153,20239154,20213419,1393.31,2,237.62
ORD039756,CAT22,6051,20202368,20210198,20224358,270.14,15,120.87
ORD039757,CAT09,7629,20214289,20234493,20223161,3993.35,4,491.91
ORD039758,CAT17,11565,20210584,20227128,20238067,4118.33,9,392.95
ORD039759,CAT18,14260,20210214,20229838,20236545,993.99,12,444.4
ORD039760,CAT02,18275,20213380,20200807,20211717,4838.2,19,68.44
ORD039761,CAT21,8173,20209332,20217703,20215482,116.62,6,191.95
ORD039762,CAT12,14657,20223364,20235657,20219975,615.09,4,315.65
ORD039763,CAT35,6232,20225081,20230087,20226303,3910.46,3,275.36
ORD039764,CAT18,16972,20215321,20220759,20216589,869.7,4,295.18
ORD039765,CAT33,3116,20212851,20202138,20233878,4735.7,1,160.35
ORD039766,CAT29,5568,20224345,20232505,20232963,4307.68,8,250.0
ORD039767,CAT17,9,20204404,20209087,20229757,3348.65,1,35.54
ORD039768,CAT04,16273,20208942,20227170,20228461,1036.35,6,142.94
ORD039769,CAT24,7935,20214883,20201719,20211718,4756.81,13,298.66
ORD039770,CAT32,3737,20217352,20232274,20219464,2566.84,6,453.58
ORD039771,CAT25,3967,20213981,20230969,20219867,664.81,14,99.2
ORD039772,CAT04,9971,20207488,20230394,20235562,2099.51,4,479.26
ORD039773,CAT19,9692,20204777,20228550,20218950,1622.66,2,369.21
ORD039774,CAT22,4726,20208638,20237444,20212119,4644.16,14,84.55
ORD039775,CAT31,8553,20208256,20227946,20227688,2207.94,3,359.06
ORD039776,CAT24,7846,20206226,20200632,20239539,1882.75,11,16.92
ORD039777,CAT29,3717,20212835,20234930,20222505,2741.69,15,409.35
ORD039778,CAT14,10407,20214929,20231226,20201793,3652.01,14,243.07
ORD039779,CAT29,15988,20221781,20238375,20201358,2951.38,1,331.41
ORD039780,CAT17,8798,20213742,20205926,20225819,198.88,7,450.95
ORD039781,CAT13,6467,20203587,20207815,20212338,2799.0,18,95.16
ORD039782,CAT10,14070,20219429,20211200,20234475,1959.49,4,443.82
ORD039783,CAT34,3740,20213129,20202998,20230936,2336.85,15,43.83
ORD039784,CAT14,257,20206209,20230210,20213487,683.36,1,143.25
ORD039785,CAT30,5027,20227865,20235592,20227544,4695.32,4,253.82
ORD039786,CAT09,9553,20228575,20225691,20203764,3907.38,12,277.5
ORD039787,CAT12,2407,20210077,20220584,20205359,1822.89,8,94.88
ORD039788,CAT13,274,20227134,20231260,20223983,4414.93,9,384.86
ORD039789,CAT25,12199,20231215,20213103,20207194,4168.83,13,373.52
ORD039790,CAT31,2461,20224890,20219085,20229817,4230.78,5,429.8
ORD039791,CAT34,13085,20221785,20226360,20239607,197.51,4,160.03
ORD039792,CAT33,62,20219477,20230229,20233185,4709.21,3,89.35
ORD039793,CAT37,7595,20213212,20229305,20230504,179.91,13,77.59
ORD039794,CAT07,10509,20209130,20206558,20230948,4706.1,11,18.51
ORD039795,CAT03,10280,20219192,20207245,20211030,1894.0,14,110.24
ORD039796,CAT06,4623,20217767,20235595,20211795,2298.71,6,369.6
ORD039797,CAT13,7699,20202439,20203181,20207038,1072.8,11,417.22
ORD039798,CAT06,4491,20208218,20210151,20232965,3290.6,16,205.64
ORD039799,CAT01,10625,20222281,20201196,20239067,2404.59,18,58.39
ORD039800,CAT04,12981,20219563,20222334,20224608,1279.9,13,99.54
ORD039801,CAT05,16024,20223824,20224991,20232370,4699.85,9,156.31
ORD039802,CAT20,13270,20204425,20236710,20237775,1238.69,2,134.2
ORD039803,CAT24,17522,20218727,20222286,20209803,577.12,5,226.74
ORD039804,CAT06,7869,20224713,20238073,20229681,4295.26,16,128.8
ORD039805,CAT10,8322,20218018,20224819,20232957,3971.4,2,482.71
ORD039806,CAT20,5568,20217517,20224732,20213119,1557.1,15,192.5
ORD039807,CAT18,11246,20206211,20232423,20222611,2576.77,19,321.29
ORD039808,CAT32,11215,20218130,20226557,20232429,288.99,9,8.7
ORD039809,CAT33,2588,20225207,20216376,20227591,4639.49,6,115.01
ORD039810,CAT28,1701,20204940,20218907,20220899,3783.45,3,70.02
ORD039811,CAT03,12823,20210850,20211419,20237136,4673.15,16,255.1
ORD039812,CAT05,14547,20220726,20224619,20206347,4406.47,10,487.71
ORD039813,CAT05,1158,20221372,20221120,20208168,1147.4,10,484.6
ORD039814,CAT11,3497,20229867,20239776,20203516,4285.72,5,460.91
ORD039815,CAT17,17897,20224812,20214164,20221882,4509.2,17,101.0
ORD039816,CAT14,10381,20210950,20213001,20227906,4009.25,3,125.93
ORD039817,CAT20,9,20229435,20239478,20237084,3373.72,1,166.61
ORD039818,CAT22,13543,20228946,20224356,20200899,1449.52,10,252.49
ORD039819,CAT16,2158,20220543,20203491,20216971,3386.24,17,265.42
ORD039820,CAT37,2040,20219824,20231249,20234990,4372.15,4,467.7
ORD039821,CAT29,18260,20222272,20220136,20207781,3814.88,6,432.35
ORD039822,CAT36,10056,20230757,20205563,20215407,4275.25,14,308.0
ORD039823,CAT09,6939,20230915,20220415,20209260,2410.78,8,129.27
ORD039824,CAT35,5419,20215299,20205030,20227041,1591.36,8,98.43
ORD039825,CAT02,15819,20213039,20218788,20212082,1207.92,18,300.83
ORD039826,CAT20,6694,20211831,20210963,20237634,244.36,18,490.38
ORD039827,CAT01,14292,20220287,20206522,20213390,2041.53,19,379.38
ORD039828,CAT01,16098,20214239,20216917,20218235,589.27,13,129.13
ORD039829,CAT28,189,20224710,20218266,20230567,1436.36,11,291.63
ORD039830,CAT35,1521,20219302,20221572,20208680,117.67,13,428.5
ORD039831,CAT08,12779,20210243,20202130,20225622,1735.61,12,269.13
ORD039832,CAT24,7512,20210332,20217451,20221802,1168.7,6,15.26
ORD039833,CAT35,4568,20216014,20208038,20201346,2961.43,19,144.78
ORD039834,CAT23,7599,20209038,20203070,20209829,3159.54,12,149.24
ORD039835,CAT09,17785,20220821,20220115,20212638,2586.6,6,208.61
ORD039836,CAT37,13371,20210148,20232381,20204511,1111.53,17,479.71
ORD039837,CAT18,1276,20205691,20239190,20238767,3468.97,3,188.78
ORD039838,CAT12,16681,20230498,20209572,20233643,3973.94,5,180.26
ORD039839,CAT30,7334,20216233,20220555,20231386,3805.49,11,179.88
ORD039840,CAT13,16110,20224280,20219949,20202528,3814.07,17,328.95
ORD039841,CAT05,1708,20211563,20215137,20222041,1770.04,15,254.49
ORD039842,CAT05,13379,20213882,20219174,20200795,4376.82,14,102.42
ORD039843,CAT16,18245,20229120,20206037,20232191,3510.58,5,463.21
ORD039844,CAT02,5404,20213040,20236361,20231764,1532.06,12,468.71
ORD039845,CAT04,4608,20230618,20227828,20213206,3077.43,5,49.34
ORD039846,CAT08,13133,20200876,20212530,20219803,3515.54,6,94.27
ORD039847,CAT04,9905,20211579,20200670,20208100,134.97,14,38.92
ORD039848,CAT23,12654,20214555,20216496,20214860,258.3,14,404.81
ORD039849,CAT13,8557,20210617,20210906,20228728,4091.89,11,290.8
ORD039850,CAT23,2032,20218313,20224272,20224849,1267.88,4,56.45
ORD039851,CAT37,7102,20207067,20206771,20235530,2546.07,13,461.77
ORD039852,CAT25,17942,20222436,20227805,20211190,877.04,1,396.41
ORD039853,CAT37,3198,20218959,20201892,20226607,3924.63,15,445.88
ORD039854,CAT17,10030,20205096,20208048,20224154,989.09,16,286.07
ORD039855,CAT16,3111,20208489,20204302,20226283,3577.99,9,315.84
ORD039856,CAT09,6379,20212953,20227600,20216908,646.73,12,176.58
ORD039857,CAT33,13087,20202288,20221981,20224704,4354.6,3,443.47
ORD039858,CAT31,16623,20208389,20237898,20205840,3060.46,17,78.62
ORD039859,CAT28,419,20212103,20214223,20223147,1103.34,10,404.05
ORD039860,CAT12,1,20220219,20206848,20217412,485.26,4,165.93
ORD039861,CAT19,1372,20216654,20200545,20206334,1140.6,2,411.99
ORD039862,CAT12,9212,20200455,20215209,20232533,71.63,9,329.26
ORD039863,CAT12,15010,20215386,20226217,20212774,1616.46,15,328.43
ORD039864,CAT36,10366,20220007,20209178,20209271,3948.86,9,216.72
ORD039865,CAT09,16365,20224892,20221582,20208970,683.42,4,207.89
ORD039866,CAT02,6567,20212922,20204272,20219786,2105.39,13,159.33
ORD039867,CAT35,13835,20222262,20231092,20235584,1852.64,2,22.66
ORD039868,CAT29,614,20200397,20230966,20217384,1298.6,10,365.65
ORD039869,CAT19,3070,20200255,20213956,20223211,3140.94,1,317.69
ORD039870,CAT13,12265,20200107,20234073,20208893,3429.49,6,81.39
ORD039871,CAT10,3817,20213761,20228658,20221696,1179.03,18,93.66
ORD039872,CAT21,16431,20201721,20219674,20209541,1957.1,3,465.4
ORD039873,CAT34,8164,20206942,20224736,20209918,866.04,14,466.46
ORD039874,CAT31,18312,20225238,20212994,20209860,2065.95,13,259.06
ORD039875,CAT32,6079,20201328,20225628,20208118,2997.36,15,88.19
ORD039876,CAT08,12446,20220455,20234857,20208997,3314.05,15,437.27
ORD039877,CAT15,917,20225659,20214962,20215255,1944.45,17,196.1
ORD039878,CAT17,8264,20208522,20229320,20232766,3348.9,14,50.54
ORD039879,CAT23,4795,20224679,20237450,20210437,1349.78,12,114.49
ORD039880,CAT27,15213,20223005,20213112,20228426,491.09,13,37.58
ORD039881,CAT16,6591,20203792,20240047,20205506,554.0,19,380.42
ORD039882,CAT05,7790,20220374,20237447,20230889,1569.54,14,449.34
ORD039883,CAT09,17719,20209338,20223235,20237822,4794.55,16,134.85
ORD039884,CAT02,11618,20224824,20206506,20206289,4748.54,8,313.45
ORD039885,CAT01,13791,20212117,20217089,20212525,501.7,4,95.47
ORD039886,CAT20,10420,20229964,20238019,20228190,2321.0,10,457.06
ORD039887,CAT13,16331,20214334,20211108,20236608,1012.0,5,194.38
ORD039888,CAT07,8366,20213826,20222657,20236065,34.26,19,209.08
ORD039889,CAT13,408,20207234,20208903,20227628,94.99,14,149.61
ORD039890,CAT07,16297,20222690,20218218,20226405,1280.15,16,226.3
ORD039891,CAT36,9705,20215272,20234411,20209578,777.6,9,57.33
ORD039892,CAT17,14924,20221722,20205911,20206272,3687.84,8,11.87
ORD039893,CAT08,521,20221688,20202730,20215164,4273.64,13,130.74
ORD039894,CAT31,9218,20222919,20205652,20240094,2972.59,17,151.32
ORD039895,CAT14,3043,20224825,20221049,20233833,1999.37,10,325.56
ORD039896,CAT34,15433,20219863,20237890,20208693,1448.61,7,366.5
ORD039897,CAT04,2830,20215139,20225238,20222150,3395.62,2,215.33
ORD039898,CAT15,17234,20204730,20225236,20238972,4196.99,3,268.19
ORD039899,CAT09,9842,20222089,20219745,20215481,3582.83,17,428.11
ORD039900,CAT02,11324,20208069,20228374,20207898,3902.76,10,357.08
ORD039901,CAT34,970,20226033,20232584,20212039,4027.91,6,282.06
ORD039902,CAT01,12373,20220278,20214875,20219417,1529.75,10,460.88
ORD039903,CAT05,13317,20213358,20235255,20239081,3813.51,6,237.07
ORD039904,CAT12,16073,20225456,20236098,20237635,3704.22,16,78.38
ORD039905,CAT31,10122,20201975,20200220,20230749,2507.73,18,210.62
ORD039906,CAT13,12535,20202260,20227610,20234404,2291.17,14,475.75
ORD039907,CAT30,9699,20224596,20207306,20224313,4680.11,4,201.42
ORD039908,CAT35,13527,20220157,20200722,20205263,2028.23,13,350.57
ORD039909,CAT35,5384,20201298,20203059,20212149,2384.75,19,258.87
ORD039910,CAT34,16438,20213825,20235562,20231146,3800.02,5,480.84
ORD039911,CAT17,17515,20209218,20226212,20222472,3289.65,2,451.99
ORD039912,CAT33,17237,20224530,20239841,20212707,1909.4,10,402.12
ORD039913,CAT16,7346,20214688,20212294,20222397,4173.8,2,179.35
ORD039914,CAT16,11899,20225015,20230438,20226569,4552.69,17,486.24
ORD039915,CAT26,6852,20231009,20238191,20213866,4764.33,16,404.35
ORD039916,CAT13,7581,20217855,20208526,20204088,1266.16,3,121.15
ORD039917,CAT33,10056,20202098,20237447,20209930,881.3,2,97.63
ORD039918,CAT31,16375,20217812,20220500,20204518,816.57,19,204.36
ORD039919,CAT28,17503,20209654,20224768,20223720,556.69,14,213.67
ORD039920,CAT22,15821,20202594,20217216,20227567,4515.96,17,383.83
ORD039921,CAT08,10567,20216651,20201031,20209696,780.08,13,413.96
ORD039922,CAT19,5724,20229954,20234031,20205442,4385.32,18,100.02
ORD039923,CAT04,8241,20204284,20213796,20216739,1290.04,10,235.06
ORD039924,CAT29,17102,20215540,20237669,20233691,636.03,19,135.32
ORD039925,CAT17,2813,20206012,20211620,20220688,4244.7,5,114.58
ORD039926,CAT34,2019,20219791,20225027,20238200,4899.17,14,454.71
ORD039927,CAT16,13157,20207519,20227457,20206182,819.07,18,342.61
ORD039928,CAT17,9196,20229929,20227960,20230426,3271.5,8,485.88
ORD039929,CAT16,17208,20230870,20212970,20218668,2247.78,17,265.39
ORD039930,CAT11,10217,20205214,20205996,20239412,992.73,18,150.98
ORD039931,CAT15,11235,20212299,20220360,20216557,1045.9,14,96.95
ORD039932,CAT32,17177,20205671,20205015,20232872,4386.9,4,245.13
ORD039933,CAT15,1404,20202786,20208009,20208203,2011.4,3,56.08
ORD039934,CAT32,2359,20226714,20218957,20205086,426.19,3,111.35
ORD039935,CAT24,14070,20210812,20234089,20236990,1847.83,3,486.25
ORD039936,CAT32,18343,20204985,20206810,20202887,4249.05,19,9.32
ORD039937,CAT04,8166,20220878,20218330,20223086,2848.32,4,200.87
ORD039938,CAT21,2701,20225030,20209141,20217607,4541.69,8,423.0
ORD039939,CAT03,14547,20205777,20224845,20228492,2845.15,9,369.88
ORD039940,CAT21,8134,20203413,20217291,20238021,2716.84,2,12.38
ORD039941,CAT17,18097,20215723,20235808,20201158,2010.74,12,101.29
ORD039942,CAT07,12549,20206527,20202386,20201984,4882.14,5,494.36
ORD039943,CAT11,12658,20215402,20212629,20200778,793.26,18,359.17
ORD039944,CAT34,359,20224864,20230861,20228755,3104.93,18,303.46
ORD039945,CAT09,16314,20212035,20232417,20230388,4560.12,1,322.19
ORD039946,CAT16,7529,20207446,20221366,20203875,2512.03,19,200.55
ORD039947,CAT20,15495,20214776,20204294,20207117,4189.02,3,463.23
ORD039948,CAT35,11565,20221518,20239861,20238373,4217.03,12,361.71
ORD039949,CAT31,4528,20216422,20232054,20237593,723.61,8,91.69
ORD039950,CAT24,13212,20224081,20231204,20228961,2995.15,3,253.28
ORD039951,CAT29,7396,20223348,20216071,20221180,1579.16,17,236.66
ORD039952,CAT26,7032,20202256,20206197,20208968,4151.0,18,219.37
ORD039953,CAT17,10614,20208270,20208942,20217812,417.06,19,406.47
ORD039954,CAT15,7247,20210195,20221639,20214282,310.92,3,80.44
ORD039955,CAT14,16214,20222061,20228987,20233099,310.73,11,415.06
ORD039956,CAT12,7208,20210622,20234338,20233894,4393.54,8,390.05
ORD039957,CAT28,5085,20220107,20209132,20233375,4299.96,7,441.9
ORD039958,CAT26,6578,20211777,20228235,20226709,1974.96,14,9.93
ORD039959,CAT08,13865,20225226,20229754,20209879,2638.01,18,411.32
ORD039960,CAT27,8929,20206864,20224295,20228326,754.04,8,31.01
ORD039961,CAT27,5710,20224507,20234349,20238111,2157.38,3,329.4
ORD039962,CAT04,16446,20223246,20210653,20203202,3196.68,5,408.34
ORD039963,CAT10,17596,20200651,20200654,20230083,3575.69,11,169.68
ORD039964,CAT11,18303,20221773,20224328,20225119,4157.12,3,464.82
ORD039965,CAT28,16160,20203799,20222287,20220581,4231.11,8,364.23
ORD039966,CAT34,12004,20227152,20215842,20203687,4904.57,3,368.83
ORD039967,CAT25,12130,20225197,20216157,20221341,2313.28,3,485.09
ORD039968,CAT03,7040,20230384,20235648,20204711,269.83,9,229.55
ORD039969,CAT09,11838,20224019,20219166,20224308,4309.03,13,35.6
ORD039970,CAT21,14284,20200184,20206913,20227195,269.94,18,495.43
ORD039971,CAT35,1246,20212770,20234228,20230552,2614.9,9,318.43
ORD039972,CAT30,2156,20214580,20237442,20224488,2786.34,15,187.64
ORD039973,CAT01,9391,20225599,20214847,20235078,4313.1,11,196.07
ORD039974,CAT12,1265,20205396,20213306,20233590,728.66,8,464.83
ORD039975,CAT17,17490,20218080,20228705,20221229,4458.11,6,150.4
ORD039976,CAT16,18121,20207379,20237157,20238788,324.19,10,65.74
ORD039977,CAT11,13801,20209929,20229043,20204241,156.83,8,253.1
ORD039978,CAT17,3741,20219495,20201841,20233232,2956.88,3,159.91
ORD039979,CAT30,680,20216410,20219978,20202125,4457.2,5,109.71
ORD039980,CAT07,10703,20212009,20218775,20215527,1919.78,6,462.5
ORD039981,CAT16,17718,20215739,20238074,20200709,1907.32,11,328.13
ORD039982,CAT30,15690,20229640,20228884,20226261,3533.21,2,94.72
ORD039983,CAT03,7341,20201314,20232224,20234630,4292.52,5,179.44
ORD039984,CAT13,11997,20220375,20216125,20204672,3462.06,2,473.63
ORD039985,CAT26,8629,20207185,20229641,20228891,1101.69,19,44.31
ORD039986,CAT27,17919,20228319,20208099,20207351,2932.51,17,333.09
ORD039987,CAT19,4124,20213458,20215760,20227914,3858.05,15,9.25
ORD039988,CAT34,3688,20226196,20238848,20219946,3899.6,12,493.26
ORD039989,CAT06,6296,20202027,20235288,20210885,3849.24,18,277.75
ORD039990,CAT20,7284,20200843,20215364,20235496,3068.15,14,129.46
ORD039991,CAT29,164,20224196,20214716,20232966,306.06,17,414.73
ORD039992,CAT14,10333,20223490,20203057,20208098,4243.03,5,480.33
ORD039993,CAT24,7538,20229162,20230684,20223886,3034.07,1,280.24
ORD039994,CAT32,2853,20202566,20237286,20208737,380.43,1,416.6
ORD039995,CAT28,9811,20200107,20231170,20202661,1637.03,18,75.43
ORD039996,CAT10,1752,20216785,20238518,20222600,4506.64,9,72.94
ORD039997,CAT11,141,20230940,20224165,20216739,3540.63,19,471.97
ORD039998,CAT20,12880,20212582,20204699,20235598,4442.5,15,224.86
ORD039999,CAT27,12576,20215700,20214490,20212154,1933.06,9,476.26
ORD040000,CAT24,12896,20212202,20232528,20203365,3459.73,1,52.01
ORD040001,CAT23,1046,20214310,20225147,20221891,4966.85,16,25.87
ORD040002,CAT21,11355,20227247,20234927,20217052,4603.46,7,212.14
ORD040003,CAT15,13432,20209130,20214874,20215051,4208.1,5,365.62
ORD040004,CAT25,11961,20201401,20202507,20217173,2208.9,14,50.08
ORD040005,CAT35,748,20215129,20202789,20220664,1123.53,17,244.24
ORD040006,CAT27,14093,20214781,20226281,20219113,631.72,7,33.9
ORD040007,CAT07,16758,20216006,20232207,20223698,1048.76,1,56.96
ORD040008,CAT19,12980,20214296,20216402,20228146,2530.44,15,387.72
