CID,CNTRY
CUST10836,USA
CUST10837,USA
CUST10838,
CUST10839,USA
CUST10840,CAN
CUST10841,MEX
CUST10842,CAN
CUST10843,USA
CUST10844,UK
CUST10845,USA
CUST10846,CAN
CUST10847,UK
CUST10848,CAN
CUST10849,USA
CUST10850,CAN
CUST10851,MEX
CUST10852,UK
CUST10853,CAN
CUST10854,USA
CUST10855,USA
CUST10856,USA
CUST10857,USA
CUST10858,USA
CUST10859,CAN
CUST10860,CAN
CUST10861,CAN
CUST10862,GER
CUST10863,
CUST10864,UK
CUST10865,USA
CUST10866,USA
CUST10867,CAN
CUST10868,USA
CUST10869,USA
CUST10870,USA
CUST10871,USA
CUST10872,USA
CUST10873,GER
CUST10874,CAN
CUST10875,GER
CUST10876,UK
CUST10877,USA
CUST10878,USA
CUST10879,USA
CUST10880,USA
CUST10881,USA
CUST10882,USA
CUST10883,
CUST10884,USA
CUST10885,CAN
CUST10886,UK
CUST10887,USA
CUST10888,USA
CUST10889,USA
CUST10890,UK
CUST10891,CAN
CUST10892,USA
CUST10893,USA
CUST10894,USA
CUST10895,CAN
CUST10896,CAN
CUST10897,USA
CUST10898,USA
CUST10899,USA
CUST10900,CAN
CUST10901,USA
CUST10902,USA
CUST10903,USA
CUST10904,CAN
CUST10905,USA
CUST10906,MEX
CUST10907,UK
CUST10908,USA
CUST10909,USA
CUST10910,USA
CUST10911,GER
CUST10912,USA
CUST10913,USA
CUST10914,USA
CUST10915,USA
CUST10916,USA
CUST10917,USA
CUST10918,CAN
CUST10919,UK
CUST10920,USA
CUST10921,CAN
CUST10922,USA
CUST10923,UK
CUST10924,CAN
CUST10925,CAN
CUST10926,CAN
CUST10927,UK
CUST10928,
CUST10929,USA
CUST10930,CAN
CUST10931,CAN
CUST10932,USA
CUST10933,USA
CUST10934,USA
CUST10935,USA
CUST10936,CAN
CUST10937,CAN
CUST10938,USA
CUST10939,UK
CUST10940,UK
CUST10941,
CUST10942,USA
CUST10943,USA
CUST10944,USA
CUST10945,USA
CUST10946,
CUST10947,USA
CUST10948,CAN
CUST10949,USA
CUST10950,USA
CUST10951,USA
CUST10952,USA
CUST10953,USA
CUST10954,MEX
CUST10955,USA
CUST10956,CAN
CUST10957,UK
CUST10958,CAN
CUST10959,CAN
CUST10960,MEX
CUST10961,USA
CUST10962,
CUST10963,CAN
CUST10964,USA
CUST10965,UK
CUST10966,USA
CUST10967,USA
CUST10968,UK
CUST10969,GER
CUST10970,USA
CUST10971,USA
CUST10972,USA
CUST10973,CAN
CUST10974,CAN
CUST10975,USA
CUST10976,USA
CUST10977,USA
CUST10978,USA
CUST10979,GER
CUST10980,GER
CUST10981,CAN
CUST10982,USA
CUST10983,USA
CUST10984,UK
CUST10985,CAN
CUST10986,GER
CUST10987,CAN
CUST10988,USA
CUST10989,GER
CUST10990,MEX
CUST10991,USA
CUST10992,
CUST10993,USA
CUST10994,
CUST10995,USA
CUST10996,UK
CUST10997,CAN
CUST10998,MEX
CUST10999,MEX
CUST11000,CAN
CUST11001,CAN
CUST11002,USA
CUST11003,MEX
CUST11004,USA
CUST11005,MEX
CUST11006,USA
CUST11007,USA
CUST11008,USA
CUST11009,UK
CUST11010,MEX
CUST11011,USA
CUST11012,USA
CUST11013,USA
CUST11014,MEX
CUST11015,CAN
CUST11016,CAN
CUST11017,USA
CUST11018,GER
CUST11019,USA
CUST11020,USA
CUST11021,MEX
CUST11022,MEX
CUST11023,USA
CUST11024,USA
CUST11025,CAN
CUST11026,USA
CUST11027,USA
CUST11028,USA
CUST11029,USA
CUST11030,USA
CUST11031,UK
CUST11032,CAN
CUST11033,USA
CUST11034,CAN
CUST11035,GER
CUST11036,USA
CUST11037,CAN
CUST11038,USA
CUST11039,UK
CUST11040,UK
CUST11041,USA
CUST11042,CAN
CUST11043,CAN
CUST11044,MEX
CUST11045,CAN
CUST11046,USA
CUST11047,USA
CUST11048,UK
CUST11049,USA
CUST11050,MEX
CUST11051,USA
CUST11052,UK
CUST11053,MEX
CUST11054,MEX
CUST11055,
CUST11056,CAN
CUST11057,
CUST11058,USA
CUST11059,USA
CUST11060,CAN
CUST11061,USA
CUST11062,MEX
CUST11063,CAN
CUST11064,UK
CUST11065,USA
CUST11066,USA
CUST11067,CAN
CUST11068,USA
CUST11069,USA
CUST11070,USA
CUST11071,USA
CUST11072,MEX
CUST11073,USA
CUST11074,USA
CUST11075,USA
CUST11076,USA
CUST11077,USA
CUST11078,USA
CUST11079,USA
CUST11080,CAN
CUST11081,
CUST11082,CAN
CUST11083,USA
CUST11084,USA
CUST11085,USA
CUST11086,USA
CUST11087,USA
CUST11088,UK
CUST11089,USA
CUST11090,MEX
CUST11091,MEX
CUST11092,CAN
CUST11093,UK
CUST11094,USA
CUST11095,USA
CUST11096,USA
CUST11097,CAN
CUST11098,CAN
CUST11099,MEX
CUST11100,
CUST11101,UK
CUST11102,USA
CUST11103,USA
CUST11104,
CUST11105,CAN
CUST11106,CAN
CUST11107,USA
CUST11108,MEX
CUST11109,UK
CUST11110,USA
CUST11111,USA
CUST11112,UK
CUST11113,CAN
CUST11114,USA
CUST11115,UK
CUST11116,CAN
CUST11117,CAN
CUST11118,UK
CUST11119,
CUST11120,USA
CUST11121,CAN
CUST11122,USA
CUST11123,USA
CUST11124,CAN
CUST11125,USA
CUST11126,UK
CUST11127,USA
CUST11128,CAN
CUST11129,CAN
CUST11130,USA
CUST11131,CAN
CUST11132,CAN
CUST11133,MEX
CUST11134,USA
CUST11135,MEX
CUST11136,UK
CUST11137,USA
CUST11138,USA
CUST11139,GER
CUST11140,USA
CUST11141,GER
CUST11142,UK
CUST11143,MEX
CUST11144,UK
CUST11145,USA
CUST11146,GER
CUST11147,GER
CUST11148,MEX
CUST11149,CAN
CUST11150,USA
CUST11151,USA
CUST11152,GER
CUST11153,USA
CUST11154,CAN
CUST11155,USA
CUST11156,
CUST11157,CAN
CUST11158,USA
CUST11159,CAN
CUST11160,USA
CUST11161,MEX
CUST11162,USA
CUST11163,USA
CUST11164,MEX
CUST11165,GER
CUST11166,USA
CUST11167,USA
CUST11168,USA
CUST11169,UK
CUST11170,
CUST11171,USA
CUST11172,GER
CUST11173,USA
CUST11174,USA
CUST11175,USA
CUST11176,CAN
CUST11177,USA
CUST11178,USA
CUST11179,UK
CUST11180,CAN
CUST11181,
CUST11182,CAN
CUST11183,USA
CUST11184,USA
CUST11185,CAN
CUST11186,USA
CUST11187,USA
CUST11188,USA
CUST11189,CAN
CUST11190,MEX
CUST11191,
CUST11192,UK
CUST11193,USA
CUST11194,USA
CUST11195,CAN
CUST11196,CAN
CUST11197,USA
CUST11198,
CUST11199,CAN
CUST11200,MEX
CUST11201,USA
CUST11202,CAN
CUST11203,CAN
CUST11204,GER
CUST11205,UK
CUST11206,USA
CUST11207,USA
CUST11208,USA
CUST11209,CAN
CUST11210,UK
CUST11211,USA
CUST11212,USA
CUST11213,UK
CUST11214,USA
CUST11215,MEX
CUST11216,MEX
CUST11217,USA
CUST11218,USA
CUST11219,MEX
CUST11220,CAN
CUST11221,USA
CUST11222,CAN
CUST11223,GER
CUST11224,MEX
CUST11225,USA
CUST11226,USA
CUST11227,USA
CUST11228,USA
CUST11229,GER
CUST11230,USA
CUST11231,USA
CUST11232,USA
CUST11233,MEX
CUST11234,USA
CUST11235,UK
CUST11236,USA
CUST11237,GER
CUST11238,USA
CUST11239,MEX
CUST11240,MEX
CUST11241,USA
CUST11242,USA
CUST11243,MEX
CUST11244,USA
CUST11245,MEX
CUST11246,USA
CUST11247,MEX
CUST11248,MEX
CUST11249,USA
CUST11250,USA
CUST11251,USA
CUST11252,USA
CUST11253,USA
CUST11254,CAN
CUST11255,USA
CUST11256,USA
CUST11257,USA
CUST11258,USA
CUST11259,GER
CUST11260,USA
CUST11261,USA
CUST11262,GER
CUST11263,USA
CUST11264,GER
CUST11265,UK
CUST11266,CAN
CUST11267,MEX
CUST11268,UK
CUST11269,USA
CUST11270,UK
CUST11271,UK
CUST11272,CAN
CUST11273,USA
CUST11274,GER
CUST11275,
CUST11276,USA
CUST11277,UK
CUST11278,USA
CUST11279,USA
CUST11280,USA
CUST11281,MEX
CUST11282,USA
CUST11283,USA
CUST11284,GER
CUST11285,CAN
CUST11286,USA
CUST11287,USA
CUST11288,USA
CUST11289,MEX
CUST11290,CAN
CUST11291,USA
CUST11292,USA
CUST11293,USA
CUST11294,USA
CUST11295,GER
CUST11296,USA
CUST11297,USA
CUST11298,CAN
CUST11299,MEX
CUST11300,GER
CUST11301,GER
CUST11302,USA
CUST11303,USA
CUST11304,MEX
CUST11305,UK
CUST11306,USA
CUST11307,CAN
CUST11308,USA
CUST11309,CAN
CUST11310,MEX
CUST11311,USA
CUST11312,USA
CUST11313,MEX
CUST11314,MEX
CUST11315,MEX
CUST11316,GER
CUST11317,UK
CUST11318,USA
CUST11319,USA
CUST11320,CAN
CUST11321,USA
CUST11322,CAN
CUST11323,GER
CUST11324,USA
CUST11325,MEX
CUST11326,USA
CUST11327,USA
CUST11328,MEX
CUST11329,USA
CUST11330,MEX
CUST11331,USA
CUST11332,CAN
CUST11333,CAN
CUST11334,USA
CUST11335,
CUST11336,USA
CUST11337,UK
CUST11338,USA
CUST11339,
CUST11340,USA
CUST11341,USA
CUST11342,CAN
CUST11343,USA
CUST11344,USA
CUST11345,CAN
CUST11346,USA
CUST11347,USA
CUST11348,USA
CUST11349,GER
CUST11350,USA
CUST11351,USA
CUST11352,USA
CUST11353,UK
CUST11354,USA
CUST11355,USA
CUST11356,
CUST11357,USA
CUST11358,UK
CUST11359,UK
CUST11360,GER
CUST11361,USA
CUST11362,CAN
CUST11363,USA
CUST11364,CAN
CUST11365,USA
CUST11366,UK
CUST11367,CAN
CUST11368,USA
CUST11369,USA
CUST11370,GER
CUST11371,USA
CUST11372,GER
CUST11373,MEX
CUST11374,CAN
CUST11375,USA
CUST11376,CAN
CUST11377,MEX
CUST11378,USA
CUST11379,USA
CUST11380,GER
CUST11381,USA
CUST11382,USA
CUST11383,
CUST11384,USA
CUST11385,CAN
CUST11386,UK
CUST11387,CAN
CUST11388,USA
CUST11389,CAN
CUST11390,USA
CUST11391,CAN
CUST11392,
CUST11393,GER
CUST11394,USA
CUST11395,USA
CUST11396,GER
CUST11397,GER
CUST11398,CAN
CUST11399,GER
CUST11400,USA
CUST11401,CAN
CUST11402,UK
CUST11403,MEX
CUST11404,CAN
CUST11405,USA
CUST11406,CAN
CUST11407,CAN
CUST11408,
CUST11409,USA
CUST11410,USA
CUST11411,UK
CUST11412,USA
CUST11413,CAN
CUST11414,USA
CUST11415,CAN
CUST11416,USA
CUST11417,USA
CUST11418,USA
CUST11419,CAN
CUST11420,MEX
CUST11421,MEX
CUST11422,USA
CUST11423,USA
CUST11424,USA
CUST11425,CAN
CUST11426,CAN
CUST11427,UK
CUST11428,USA
CUST11429,CAN
CUST11430,USA
CUST11431,
CUST11432,
CUST11433,CAN
CUST11434,UK
CUST11435,USA
CUST11436,USA
CUST11437,UK
CUST11438,USA
CUST11439,CAN
CUST11440,USA
CUST11441,USA
CUST11442,USA
CUST11443,USA
CUST11444,UK
CUST11445,UK
CUST11446,USA
CUST11447,USA
CUST11448,MEX
CUST11449,CAN
CUST11450,USA
CUST11451,USA
CUST11452,UK
CUST11453,USA
CUST11454,USA
CUST11455,USA
CUST11456,USA
CUST11457,USA
CUST11458,GER
CUST11459,UK
CUST11460,USA
CUST11461,USA
CUST11462,USA
CUST11463,USA
CUST11464,USA
CUST11465,UK
CUST11466,USA
CUST11467,UK
CUST11468,USA
CUST11469,USA
CUST11470,USA
CUST11471,USA
CUST11472,CAN
CUST11473,USA
CUST11474,CAN
CUST11475,UK
CUST11476,CAN
CUST11477,CAN
CUST11478,MEX
CUST11479,CAN
CUST11480,MEX
CUST11481,CAN
CUST11482,USA
CUST11483,USA
CUST11484,
CUST11485,CAN
CUST11486,CAN
CUST11487,MEX
CUST11488,GER
CUST11489,CAN
CUST11490,USA
CUST11491,CAN
CUST11492,GER
CUST11493,GER
CUST11494,USA
CUST11495,GER
CUST11496,CAN
CUST11497,MEX
CUST11498,USA
CUST11499,USA
CUST11500,USA
CUST11501,USA
CUST11502,USA
CUST11503,USA
CUST11504,USA
CUST11505,USA
CUST11506,USA
CUST11507,USA
CUST11508,UK
CUST11509,GER
CUST11510,USA
CUST11511,CAN
CUST11512,CAN
CUST11513,USA
CUST11514,USA
CUST11515,USA
CUST11516,USA
CUST11517,CAN
CUST11518,CAN
CUST11519,USA
CUST11520,UK
CUST11521,CAN
CUST11522,UK
CUST11523,USA
CUST11524,MEX
CUST11525,CAN
CUST11526,USA
CUST11527,USA
CUST11528,USA
CUST11529,UK
CUST11530,USA
CUST11531,USA
CUST11532,CAN
CUST11533,CAN
CUST11534,CAN
CUST11535,CAN
CUST11536,CAN
CUST11537,USA
CUST11538,CAN
CUST11539,USA
CUST11540,GER
CUST11541,USA
CUST11542,USA
CUST11543,UK
CUST11544,UK
CUST11545,USA
CUST11546,GER
CUST11547,USA
CUST11548,USA
CUST11549,UK
CUST11550,CAN
CUST11551,USA
CUST11552,USA
CUST11553,USA
CUST11554,CAN
CUST11555,USA
CUST11556,USA
CUST11557,USA
CUST11558,UK
CUST11559,USA
CUST11560,UK
CUST11561,
CUST11562,MEX
CUST11563,USA
CUST11564,USA
CUST11565,CAN
CUST11566,USA
CUST11567,UK
CUST11568,USA
CUST11569,CAN
CUST11570,CAN
CUST11571,UK
CUST11572,MEX
CUST11573,MEX
CUST11574,MEX
CUST11575,USA
CUST11576,USA
CUST11577,CAN
CUST11578,CAN
CUST11579,USA
CUST11580,USA
CUST11581,MEX
CUST11582,MEX
CUST11583,USA
CUST11584,USA
CUST11585,CAN
CUST11586,UK
CUST11587,USA
CUST11588,USA
CUST11589,USA
CUST11590,MEX
CUST11591,USA
CUST11592,CAN
CUST11593,USA
CUST11594,
CUST11595,UK
CUST11596,CAN
CUST11597,USA
CUST11598,USA
CUST11599,USA
CUST11600,MEX
CUST11601,USA
CUST11602,
CUST11603,GER
CUST11604,USA
CUST11605,USA
CUST11606,USA
CUST11607,USA
CUST11608,USA
CUST11609,USA
CUST11610,USA
CUST11611,USA
CUST11612,CAN
CUST11613,USA
CUST11614,CAN
CUST11615,USA
CUST11616,MEX
CUST11617,GER
CUST11618,USA
CUST11619,USA
CUST11620,
CUST11621,USA
CUST11622,
CUST11623,USA
CUST11624,USA
CUST11625,USA
CUST11626,CAN
CUST11627,CAN
CUST11628,USA
CUST11629,USA
CUST11630,CAN
CUST11631,USA
CUST11632,USA
CUST11633,MEX
CUST11634,USA
CUST11635,
CUST11636,USA
CUST11637,USA
CUST11638,USA
CUST11639,CAN
CUST11640,USA
CUST11641,CAN
CUST11642,CAN
CUST11643,CAN
CUST11644,USA
CUST11645,USA
CUST11646,CAN
CUST11647,USA
CUST11648,USA
CUST11649,MEX
CUST11650,USA
CUST11651,CAN
CUST11652,UK
CUST11653,USA
CUST11654,MEX
CUST11655,USA
CUST11656,
CUST11657,USA
CUST11658,USA
CUST11659,USA
CUST11660,USA
CUST11661,USA
CUST11662,USA
CUST11663,USA
CUST11664,USA
CUST11665,USA
CUST11666,USA
CUST11667,USA
CUST11668,CAN
CUST11669,USA
CUST11670,GER
CUST11671,MEX
CUST11672,CAN
CUST11673,USA
CUST11674,CAN
CUST11675,USA
CUST11676,USA
CUST11677,GER
CUST11678,CAN
CUST11679,CAN
CUST11680,CAN
CUST11681,USA
CUST11682,UK
CUST11683,USA
CUST11684,UK
CUST11685,UK
CUST11686,USA
CUST11687,USA
CUST11688,MEX
CUST11689,CAN
CUST11690,USA
CUST11691,USA
CUST11692,USA
CUST11693,USA
CUST11694,USA
CUST11695,USA
CUST11696,USA
CUST11697,USA
CUST11698,
CUST11699,CAN
CUST11700,MEX
CUST11701,
CUST11702,CAN
CUST11703,CAN
CUST11704,USA
CUST11705,
CUST11706,CAN
CUST11707,CAN
CUST11708,USA
CUST11709,USA
CUST11710,USA
CUST11711,CAN
CUST11712,CAN
CUST11713,
CUST11714,CAN
CUST11715,USA
CUST11716,USA
CUST11717,USA
CUST11718,USA
CUST11719,MEX
CUST11720,USA
CUST11721,UK
CUST11722,USA
CUST11723,USA
CUST11724,USA
CUST11725,CAN
CUST11726,UK
CUST11727,UK
CUST11728,CAN
CUST11729,CAN
CUST11730,CAN
CUST11731,UK
CUST11732,MEX
CUST11733,CAN
CUST11734,USA
CUST11735,USA
CUST11736,UK
CUST11737,USA
CUST11738,USA
CUST11739,
CUST11740,CAN
CUST11741,USA
CUST11742,MEX
CUST11743,USA
CUST11744,USA
CUST11745,USA
CUST11746,CAN
CUST11747,USA
CUST11748,USA
CUST11749,USA
CUST11750,USA
CUST11751,USA
CUST11752,GER
CUST11753,USA
CUST11754,USA
CUST11755,USA
CUST11756,GER
CUST11757,USA
CUST11758,USA
CUST11759,CAN
CUST11760,CAN
CUST11761,USA
CUST11762,CAN
CUST11763,USA
CUST11764,USA
CUST11765,CAN
CUST11766,CAN
CUST11767,MEX
CUST11768,USA
CUST11769,USA
CUST11770,USA
CUST11771,USA
CUST11772,USA
CUST11773,
CUST11774,UK
CUST11775,UK
CUST11776,CAN
CUST11777,USA
CUST11778,USA
CUST11779,CAN
CUST11780,
CUST11781,CAN
CUST11782,
CUST11783,USA
CUST11784,USA
CUST11785,USA
CUST11786,USA
CUST11787,GER
CUST11788,CAN
CUST11789,USA
CUST11790,UK
CUST11791,USA
CUST11792,CAN
CUST11793,UK
CUST11794,UK
CUST11795,CAN
CUST11796,USA
CUST11797,USA
CUST11798,MEX
CUST11799,USA
CUST11800,CAN
CUST11801,USA
CUST11802,CAN
CUST11803,CAN
CUST11804,CAN
CUST11805,USA
CUST11806,CAN
CUST11807,
CUST11808,USA
CUST11809,USA
CUST11810,GER
CUST11811,USA
CUST11812,MEX
CUST11813,
CUST11814,USA
CUST11815,GER
CUST11816,USA
CUST11817,USA
CUST11818,USA
CUST11819,CAN
CUST11820,USA
CUST11821,USA
CUST11822,MEX
CUST11823,USA
CUST11824,CAN
CUST11825,UK
CUST11826,CAN
CUST11827,USA
CUST11828,
CUST11829,CAN
CUST11830,USA
CUST11831,USA
CUST11832,GER
CUST11833,USA
CUST11834,GER
CUST11835,GER
CUST11836,CAN
CUST11837,USA
CUST11838,UK
CUST11839,USA
CUST11840,USA
CUST11841,USA
CUST11842,USA
CUST11843,USA
CUST11844,USA
CUST11845,USA
CUST11846,UK
CUST11847,CAN
CUST11848,MEX
CUST11849,USA
CUST11850,GER
CUST11851,USA
CUST11852,MEX
CUST11853,UK
CUST11854,
CUST11855,GER
CUST11856,
CUST11857,USA
CUST11858,CAN
CUST11859,MEX
CUST11860,USA
CUST11861,MEX
CUST11862,CAN
CUST11863,CAN
CUST11864,USA
CUST11865,MEX
CUST11866,USA
CUST11867,USA
CUST11868,USA
CUST11869,USA
CUST11870,USA
CUST11871,CAN
CUST11872,USA
CUST11873,USA
CUST11874,USA
CUST11875,USA
CUST11876,USA
CUST11877,USA
CUST11878,
CUST11879,USA
CUST11880,USA
CUST11881,CAN
CUST11882,USA
CUST11883,USA
CUST11884,USA
CUST11885,UK
CUST11886,CAN
CUST11887,USA
CUST11888,USA
CUST11889,UK
CUST11890,MEX
CUST11891,USA
CUST11892,USA
CUST11893,USA
CUST11894,CAN
CUST11895,USA
CUST11896,GER
CUST11897,
CUST11898,USA
CUST11899,USA
CUST11900,MEX
CUST11901,MEX
CUST11902,CAN
CUST11903,CAN
CUST11904,UK
CUST11905,CAN
CUST11906,USA
CUST11907,USA
CUST11908,MEX
CUST11909,USA
CUST11910,CAN
CUST11911,UK
CUST11912,
CUST11913,USA
CUST11914,GER
CUST11915,USA
CUST11916,
CUST11917,USA
CUST11918,USA
CUST11919,USA
CUST11920,USA
CUST11921,USA
CUST11922,USA
CUST11923,USA
CUST11924,GER
CUST11925,CAN
CUST11926,USA
CUST11927,USA
CUST11928,USA
CUST11929,UK
CUST11930,USA
CUST11931,USA
CUST11932,USA
CUST11933,
CUST11934,CAN
CUST11935,GER
CUST11936,UK
CUST11937,USA
CUST11938,USA
CUST11939,USA
CUST11940,USA
CUST11941,UK
CUST11942,USA
CUST11943,USA
CUST11944,CAN
CUST11945,USA
CUST11946,USA
CUST11947,USA
CUST11948,CAN
CUST11949,USA
CUST11950,MEX
CUST11951,USA
CUST11952,USA
CUST11953,GER
CUST11954,UK
CUST11955,MEX
CUST11956,USA
CUST11957,CAN
CUST11958,CAN
CUST11959,CAN
CUST11960,
CUST11961,USA
CUST11962,CAN
CUST11963,USA
CUST11964,
CUST11965,UK
CUST11966,USA
CUST11967,GER
CUST11968,UK
CUST11969,CAN
CUST11970,USA
CUST11971,USA
CUST11972,USA
CUST11973,GER
CUST11974,USA
CUST11975,
CUST11976,USA
CUST11977,CAN
CUST11978,USA
CUST11979,CAN
CUST11980,UK
CUST11981,USA
CUST11982,GER
CUST11983,MEX
CUST11984,CAN
CUST11985,CAN
CUST11986,UK
CUST11987,USA
CUST11988,CAN
CUST11989,UK
CUST11990,CAN
CUST11991,USA
CUST11992,GER
CUST11993,
CUST11994,CAN
CUST11995,GER
CUST11996,USA
CUST11997,USA
CUST11998,CAN
CUST11999,USA
CUST12000,USA
CUST12001,USA
CUST12002,USA
CUST12003,USA
CUST12004,MEX
CUST12005,CAN
CUST12006,USA
CUST12007,USA
CUST12008,USA
CUST12009,CAN
CUST12010,USA
CUST12011,USA
CUST12012,CAN
CUST12013,USA
CUST12014,USA
CUST12015,
CUST12016,CAN
CUST12017,USA
CUST12018,USA
CUST12019,MEX
CUST12020,MEX
CUST12021,UK
CUST12022,UK
CUST12023,USA
CUST12024,GER
CUST12025,CAN
CUST12026,MEX
CUST12027,USA
CUST12028,USA
CUST12029,UK
CUST12030,USA
CUST12031,USA
CUST12032,MEX
CUST12033,USA
CUST12034,USA
CUST12035,USA
CUST12036,GER
CUST12037,USA
CUST12038,USA
CUST12039,USA
CUST12040,USA
CUST12041,USA
CUST12042,USA
CUST12043,USA
CUST12044,MEX
CUST12045,UK
CUST12046,USA
CUST12047,USA
CUST12048,
CUST12049,USA
CUST12050,MEX
CUST12051,USA
CUST12052,USA
CUST12053,USA
CUST12054,USA
CUST12055,GER
CUST12056,USA
CUST12057,USA
CUST12058,MEX
CUST12059,USA
CUST12060,CAN
CUST12061,USA
CUST12062,USA
CUST12063,USA
CUST12064,CAN
CUST12065,UK
CUST12066,USA
CUST12067,CAN
CUST12068,CAN
CUST12069,CAN
CUST12070,MEX
CUST12071,USA
CUST12072,USA
CUST12073,USA
CUST12074,USA
CUST12075,USA
CUST12076,CAN
CUST12077,UK
CUST12078,GER
CUST12079,MEX
CUST12080,USA
CUST12081,MEX
CUST12082,GER
CUST12083,USA
CUST12084,USA
CUST12085,GER
CUST12086,USA
CUST12087,
CUST12088,CAN
CUST12089,CAN
CUST12090,CAN
CUST12091,CAN
CUST12092,UK
CUST12093,UK
CUST12094,USA
CUST12095,USA
CUST12096,USA
CUST12097,USA
CUST12098,USA
CUST12099,USA
CUST12100,GER
CUST12101,CAN
CUST12102,CAN
CUST12103,
CUST12104,USA
CUST12105,MEX
CUST12106,UK
CUST12107,CAN
CUST12108,
CUST12109,UK
CUST12110,
CUST12111,GER
CUST12112,USA
CUST12113,UK
CUST12114,CAN
CUST12115,USA
CUST12116,USA
CUST12117,USA
CUST12118,CAN
CUST12119,MEX
CUST12120,USA
CUST12121,USA
CUST12122,USA
CUST12123,USA
CUST12124,USA
CUST12125,USA
CUST12126,CAN
CUST12127,USA
CUST12128,USA
CUST12129,MEX
CUST12130,MEX
CUST12131,USA
CUST12132,GER
CUST12133,USA
CUST12134,UK
CUST12135,MEX
CUST12136,UK
CUST12137,UK
CUST12138,GER
CUST12139,MEX
CUST12140,GER
CUST12141,USA
CUST12142,USA
CUST12143,UK
CUST12144,USA
CUST12145,USA
CUST12146,USA
CUST12147,USA
CUST12148,USA
CUST12149,USA
CUST12150,USA
CUST12151,USA
CUST12152,CAN
CUST12153,UK
CUST12154,CAN
CUST12155,USA
CUST12156,UK
CUST12157,USA
CUST12158,GER
CUST12159,MEX
CUST12160,USA
CUST12161,USA
CUST12162,MEX
CUST12163,CAN
CUST12164,USA
CUST12165,GER
CUST12166,USA
CUST12167,USA
CUST12168,USA
CUST12169,CAN
CUST12170,USA
CUST12171,CAN
CUST12172,USA
CUST12173,CAN
CUST12174,CAN
CUST12175,
CUST12176,CAN
CUST12177,CAN
CUST12178,GER
CUST12179,USA
CUST12180,UK
CUST12181,CAN
CUST12182,MEX
CUST12183,MEX
CUST12184,MEX
CUST12185,USA
CUST12186,USA
CUST12187,UK
CUST12188,USA
CUST12189,USA
CUST12190,
CUST12191,CAN
CUST12192,USA
CUST12193,USA
CUST12194,
CUST12195,GER
CUST12196,MEX
CUST12197,USA
CUST12198,
CUST12199,USA
CUST12200,UK
CUST12201,CAN
CUST12202,MEX
CUST12203,USA
CUST12204,MEX
CUST12205,MEX
CUST12206,USA
CUST12207,CAN
CUST12208,GER
CUST12209,USA
CUST12210,USA
CUST12211,GER
CUST12212,CAN
CUST12213,GER
CUST12214,UK
CUST12215,USA
CUST12216,MEX
CUST12217,USA
CUST12218,CAN
CUST12219,CAN
CUST12220,UK
CUST12221,UK
CUST12222,USA
CUST12223,CAN
CUST12224,CAN
CUST12225,USA
CUST12226,USA
CUST12227,CAN
CUST12228,USA
CUST12229,USA
CUST12230,UK
CUST12231,CAN
CUST12232,MEX
CUST12233,CAN
CUST12234,UK
CUST12235,USA
CUST12236,CAN
CUST12237,USA
CUST12238,
CUST12239,CAN
CUST12240,USA
CUST12241,USA
CUST12242,USA
CUST12243,USA
CUST12244,MEX
CUST12245,USA
CUST12246,CAN
CUST12247,USA
CUST12248,
CUST12249,USA
CUST12250,USA
CUST12251,CAN
CUST12252,CAN
CUST12253,USA
CUST12254,USA
CUST12255,CAN
CUST12256,USA
CUST12257,MEX
CUST12258,MEX
CUST12259,UK
CUST12260,USA
CUST12261,UK
CUST12262,GER
CUST12263,GER
CUST12264,USA
CUST12265,MEX
CUST12266,USA
CUST12267,CAN
CUST12268,
CUST12269,
CUST12270,CAN
CUST12271,CAN
CUST12272,GER
CUST12273,MEX
CUST12274,UK
CUST12275,CAN
CUST12276,USA
CUST12277,GER
CUST12278,UK
CUST12279,USA
CUST12280,USA
CUST12281,CAN
CUST12282,USA
CUST12283,USA
CUST12284,USA
CUST12285,USA
CUST12286,UK
CUST12287,USA
CUST12288,USA
CUST12289,
CUST12290,GER
CUST12291,MEX
CUST12292,USA
CUST12293,GER
CUST12294,CAN
CUST12295,USA
CUST12296,USA
CUST12297,USA
CUST12298,USA
CUST12299,MEX
CUST12300,USA
CUST12301,UK
CUST12302,
CUST12303,USA
CUST12304,GER
CUST12305,MEX
CUST12306,CAN
CUST12307,USA
CUST12308,USA
CUST12309,USA
CUST12310,USA
CUST12311,
CUST12312,GER
CUST12313,CAN
CUST12314,
CUST12315,USA
CUST12316,USA
CUST12317,UK
CUST12318,USA
CUST12319,USA
CUST12320,USA
CUST12321,UK
CUST12322,USA
CUST12323,USA
CUST12324,GER
CUST12325,USA
CUST12326,CAN
CUST12327,USA
CUST12328,USA
CUST12329,
CUST12330,MEX
CUST12331,USA
CUST12332,MEX
CUST12333,MEX
CUST12334,USA
CUST12335,USA
CUST12336,USA
CUST12337,MEX
CUST12338,UK
CUST12339,USA
CUST12340,GER
CUST12341,
CUST12342,MEX
CUST12343,USA
CUST12344,CAN
CUST12345,
CUST12346,USA
CUST12347,CAN
CUST12348,CAN
CUST12349,MEX
CUST12350,USA
CUST12351,USA
CUST12352,USA
CUST12353,CAN
CUST12354,USA
CUST12355,USA
CUST12356,MEX
CUST12357,UK
CUST12358,USA
